Area Type,Area Name,Year,Month,Date,Series Code,Seasonally Adjusted,Current Employment,Industry Title,FIPS,COUNTYFIP,County,Rural/Urban,Regions,Crosswalk Value
County,San Benito,2016,July,07/01/2016,90930000,N,2300,local government,6069,69,San Benito,Rural,Central Coast,38
County,San Benito,2016,August,08/01/2016,90930000,N,2400,local government,6069,69,San Benito,Rural,Central Coast,38
County,San Benito,2016,September,09/01/2016,90930000,N,2500,local government,6069,69,San Benito,Rural,Central Coast,38
County,San Benito,2016,October,10/01/2016,90930000,N,2600,local government,6069,69,San Benito,Rural,Central Coast,38
County,San Benito,2016,November,11/01/2016,90930000,N,2700,local government,6069,69,San Benito,Rural,Central Coast,38
County,San Benito,2016,December,12/01/2016,90930000,N,2600,local government,6069,69,San Benito,Rural,Central Coast,38
County,San Luis Obispo,2016,January,01/01/2016,90930000,N,13000,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,San Luis Obispo,2016,February,02/01/2016,90930000,N,13300,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,San Luis Obispo,2016,March,03/01/2016,90930000,N,14100,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,San Luis Obispo,2016,April,04/01/2016,90930000,N,13800,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,San Luis Obispo,2016,May,05/01/2016,90930000,N,14000,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,San Luis Obispo,2016,June,06/01/2016,90930000,N,13800,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,San Luis Obispo,2016,July,07/01/2016,90930000,N,11000,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,San Luis Obispo,2016,August,08/01/2016,90930000,N,11400,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,San Luis Obispo,2016,September,09/01/2016,90930000,N,13100,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,San Luis Obispo,2016,October,10/01/2016,90930000,N,13500,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,San Luis Obispo,2016,November,11/01/2016,90930000,N,13800,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,San Luis Obispo,2016,December,12/01/2016,90930000,N,11700,local government,6079,79,San Luis Obispo,Rural,Central Coast,38
County,Ventura,2016,January,01/01/2016,90930000,N,36200,local government,6111,111,Ventura,Urban,Central Coast,38
County,Ventura,2016,February,02/01/2016,90930000,N,36800,local government,6111,111,Ventura,Urban,Central Coast,38
County,Ventura,2016,March,03/01/2016,90930000,N,37100,local government,6111,111,Ventura,Urban,Central Coast,38
County,Ventura,2016,April,04/01/2016,90930000,N,36800,local government,6111,111,Ventura,Urban,Central Coast,38
County,Ventura,2016,May,05/01/2016,90930000,N,37400,local government,6111,111,Ventura,Urban,Central Coast,38
County,Ventura,2016,June,06/01/2016,90930000,N,37600,local government,6111,111,Ventura,Urban,Central Coast,38
County,Ventura,2016,July,07/01/2016,90930000,N,33400,local government,6111,111,Ventura,Urban,Central Coast,38
County,Ventura,2016,August,08/01/2016,90930000,N,33800,local government,6111,111,Ventura,Urban,Central Coast,38
County,Ventura,2016,September,09/01/2016,90930000,N,35200,local government,6111,111,Ventura,Urban,Central Coast,38
County,Ventura,2016,October,10/01/2016,90930000,N,36600,local government,6111,111,Ventura,Urban,Central Coast,38
County,Ventura,2016,November,11/01/2016,90930000,N,37100,local government,6111,111,Ventura,Urban,Central Coast,38
County,Ventura,2016,December,12/01/2016,90930000,N,37200,local government,6111,111,Ventura,Urban,Central Coast,38
County,Santa Barbara,2016,January,01/01/2016,55000000,N,6400,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Barbara,2016,February,02/01/2016,55000000,N,6400,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Barbara,2016,March,03/01/2016,55000000,N,6500,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Barbara,2016,April,04/01/2016,55000000,N,6500,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Barbara,2016,May,05/01/2016,55000000,N,6500,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Barbara,2016,June,06/01/2016,55000000,N,6400,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Barbara,2016,July,07/01/2016,55000000,N,6600,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Barbara,2016,August,08/01/2016,55000000,N,6500,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Barbara,2016,September,09/01/2016,55000000,N,6400,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Barbara,2016,October,10/01/2016,55000000,N,6500,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Barbara,2016,November,11/01/2016,55000000,N,6500,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Barbara,2016,December,12/01/2016,55000000,N,6600,financial activities,6083,83,Santa Barbara,Urban,Central Coast,19
County,Santa Cruz,2016,January,01/01/2016,55000000,N,3500,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Santa Cruz,2016,February,02/01/2016,55000000,N,3500,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Santa Cruz,2016,March,03/01/2016,55000000,N,3600,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Santa Cruz,2016,April,04/01/2016,55000000,N,3600,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Santa Cruz,2016,May,05/01/2016,55000000,N,3600,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Santa Cruz,2016,June,06/01/2016,55000000,N,3600,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Santa Cruz,2016,July,07/01/2016,55000000,N,3700,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Santa Cruz,2016,August,08/01/2016,55000000,N,3600,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Santa Cruz,2016,September,09/01/2016,55000000,N,3700,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Santa Cruz,2016,October,10/01/2016,55000000,N,3500,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Santa Cruz,2016,November,11/01/2016,55000000,N,3500,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Santa Cruz,2016,December,12/01/2016,55000000,N,3600,financial activities,6087,87,Santa Cruz,Urban,Central Coast,19
County,Monterey,2016,January,01/01/2016,55000000,N,4200,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,Monterey,2016,February,02/01/2016,55000000,N,4200,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,Monterey,2016,March,03/01/2016,55000000,N,4100,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,Monterey,2016,April,04/01/2016,55000000,N,4200,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,Monterey,2016,May,05/01/2016,55000000,N,4200,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,Monterey,2016,June,06/01/2016,55000000,N,4200,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,Monterey,2016,July,07/01/2016,55000000,N,4200,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,Monterey,2016,August,08/01/2016,55000000,N,4300,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,Monterey,2016,September,09/01/2016,55000000,N,4200,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,Monterey,2016,October,10/01/2016,55000000,N,4200,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,Monterey,2016,November,11/01/2016,55000000,N,4200,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,Monterey,2016,December,12/01/2016,55000000,N,4200,financial activities,6053,53,Monterey,Urban,Central Coast,19
County,San Benito,2016,January,01/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Benito,2016,February,02/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Benito,2016,March,03/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Benito,2016,April,04/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Benito,2016,May,05/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Benito,2016,June,06/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Benito,2016,July,07/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Benito,2016,August,08/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Benito,2016,September,09/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Benito,2016,October,10/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Benito,2016,November,11/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Benito,2016,December,12/01/2016,55000000,N,400,financial activities,6069,69,San Benito,Rural,Central Coast,19
County,San Luis Obispo,2016,January,01/01/2016,55000000,N,3600,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,San Luis Obispo,2016,February,02/01/2016,55000000,N,3600,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,San Luis Obispo,2016,March,03/01/2016,55000000,N,3600,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,San Luis Obispo,2016,April,04/01/2016,55000000,N,3600,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,San Luis Obispo,2016,May,05/01/2016,55000000,N,3600,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,San Luis Obispo,2016,June,06/01/2016,55000000,N,3700,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,San Luis Obispo,2016,July,07/01/2016,55000000,N,3900,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,San Luis Obispo,2016,August,08/01/2016,55000000,N,3900,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,San Luis Obispo,2016,September,09/01/2016,55000000,N,3800,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,San Luis Obispo,2016,October,10/01/2016,55000000,N,3900,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,San Luis Obispo,2016,November,11/01/2016,55000000,N,3900,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,San Luis Obispo,2016,December,12/01/2016,55000000,N,4000,financial activities,6079,79,San Luis Obispo,Rural,Central Coast,19
County,Ventura,2016,January,01/01/2016,55000000,N,17300,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Ventura,2016,February,02/01/2016,55000000,N,17300,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Ventura,2016,March,03/01/2016,55000000,N,17300,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Ventura,2016,April,04/01/2016,55000000,N,17500,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Ventura,2016,May,05/01/2016,55000000,N,17400,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Ventura,2016,June,06/01/2016,55000000,N,17300,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Ventura,2016,July,07/01/2016,55000000,N,17500,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Ventura,2016,August,08/01/2016,55000000,N,17400,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Ventura,2016,September,09/01/2016,55000000,N,17400,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Ventura,2016,October,10/01/2016,55000000,N,17500,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Ventura,2016,November,11/01/2016,55000000,N,17500,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Ventura,2016,December,12/01/2016,55000000,N,17500,financial activities,6111,111,Ventura,Urban,Central Coast,19
County,Santa Barbara,2016,January,01/01/2016,90910000,N,3500,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Barbara,2016,February,02/01/2016,90910000,N,3500,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Barbara,2016,March,03/01/2016,90910000,N,3500,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Barbara,2016,April,04/01/2016,90910000,N,3600,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Barbara,2016,May,05/01/2016,90910000,N,3600,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Barbara,2016,June,06/01/2016,90910000,N,3700,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Barbara,2016,July,07/01/2016,90910000,N,3700,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Barbara,2016,August,08/01/2016,90910000,N,3700,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Barbara,2016,September,09/01/2016,90910000,N,3700,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Barbara,2016,October,10/01/2016,90910000,N,3600,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Barbara,2016,November,11/01/2016,90910000,N,3700,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Barbara,2016,December,12/01/2016,90910000,N,3600,federal government,6083,83,Santa Barbara,Urban,Central Coast,36
County,Santa Cruz,2016,January,01/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Santa Cruz,2016,February,02/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Santa Cruz,2016,March,03/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Santa Cruz,2016,April,04/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Santa Cruz,2016,May,05/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Santa Cruz,2016,June,06/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Santa Cruz,2016,July,07/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Santa Cruz,2016,August,08/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Santa Cruz,2016,September,09/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Santa Cruz,2016,October,10/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Santa Cruz,2016,November,11/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Santa Cruz,2016,December,12/01/2016,90910000,N,500,federal government,6087,87,Santa Cruz,Urban,Central Coast,36
County,Monterey,2016,January,01/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,Monterey,2016,February,02/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,Monterey,2016,March,03/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,Monterey,2016,April,04/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,Monterey,2016,May,05/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,Monterey,2016,June,06/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,Monterey,2016,July,07/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,Monterey,2016,August,08/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,Monterey,2016,September,09/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,Monterey,2016,October,10/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,Monterey,2016,November,11/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,Monterey,2016,December,12/01/2016,90910000,N,5100,federal government,6053,53,Monterey,Urban,Central Coast,36
County,San Benito,2016,January,01/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Benito,2016,February,02/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Benito,2016,March,03/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Benito,2016,April,04/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Benito,2016,May,05/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Benito,2016,June,06/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Benito,2016,July,07/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Benito,2016,August,08/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Benito,2016,September,09/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Benito,2016,October,10/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Benito,2016,November,11/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Benito,2016,December,12/01/2016,90910000,N,100,federal government,6069,69,San Benito,Rural,Central Coast,36
County,San Luis Obispo,2016,January,01/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,San Luis Obispo,2016,February,02/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,San Luis Obispo,2016,March,03/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,San Luis Obispo,2016,April,04/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,San Luis Obispo,2016,May,05/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,San Luis Obispo,2016,June,06/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,San Luis Obispo,2016,July,07/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,San Luis Obispo,2016,August,08/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,San Luis Obispo,2016,September,09/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,San Luis Obispo,2016,October,10/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,San Luis Obispo,2016,November,11/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,San Luis Obispo,2016,December,12/01/2016,90910000,N,500,federal government,6079,79,San Luis Obispo,Rural,Central Coast,36
County,Ventura,2016,January,01/01/2016,90910000,N,7300,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Ventura,2016,February,02/01/2016,90910000,N,7300,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Ventura,2016,March,03/01/2016,90910000,N,7300,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Ventura,2016,April,04/01/2016,90910000,N,7300,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Ventura,2016,May,05/01/2016,90910000,N,7400,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Ventura,2016,June,06/01/2016,90910000,N,7400,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Ventura,2016,July,07/01/2016,90910000,N,7400,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Ventura,2016,August,08/01/2016,90910000,N,7500,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Ventura,2016,September,09/01/2016,90910000,N,7400,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Ventura,2016,October,10/01/2016,90910000,N,7400,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Ventura,2016,November,11/01/2016,90910000,N,7400,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Ventura,2016,December,12/01/2016,90910000,N,7500,federal government,6111,111,Ventura,Urban,Central Coast,36
County,Santa Barbara,2016,January,01/01/2016,60000000,N,24200,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Barbara,2016,February,02/01/2016,60000000,N,24200,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Barbara,2016,March,03/01/2016,60000000,N,24100,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Barbara,2016,April,04/01/2016,60000000,N,24300,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Barbara,2016,May,05/01/2016,60000000,N,24200,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Barbara,2016,June,06/01/2016,60000000,N,24100,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Barbara,2016,July,07/01/2016,60000000,N,24200,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Barbara,2016,August,08/01/2016,60000000,N,24200,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Barbara,2016,September,09/01/2016,60000000,N,24100,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Barbara,2016,October,10/01/2016,60000000,N,24000,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Barbara,2016,November,11/01/2016,60000000,N,24100,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Barbara,2016,December,12/01/2016,60000000,N,23900,professional and business services,6083,83,Santa Barbara,Urban,Central Coast,22
County,Santa Cruz,2016,January,01/01/2016,60000000,N,10100,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Santa Cruz,2016,February,02/01/2016,60000000,N,10200,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Santa Cruz,2016,March,03/01/2016,60000000,N,10200,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Santa Cruz,2016,April,04/01/2016,60000000,N,10300,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Santa Cruz,2016,May,05/01/2016,60000000,N,10300,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Santa Cruz,2016,June,06/01/2016,60000000,N,10400,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Santa Cruz,2016,July,07/01/2016,60000000,N,10500,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Santa Cruz,2016,August,08/01/2016,60000000,N,10500,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Santa Cruz,2016,September,09/01/2016,60000000,N,10300,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Santa Cruz,2016,October,10/01/2016,60000000,N,10300,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Santa Cruz,2016,November,11/01/2016,60000000,N,10300,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Santa Cruz,2016,December,12/01/2016,60000000,N,10300,professional and business services,6087,87,Santa Cruz,Urban,Central Coast,22
County,Monterey,2016,January,01/01/2016,60000000,N,13000,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,Monterey,2016,February,02/01/2016,60000000,N,13000,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,Monterey,2016,March,03/01/2016,60000000,N,13000,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,Monterey,2016,April,04/01/2016,60000000,N,13300,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,Monterey,2016,May,05/01/2016,60000000,N,13400,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,Monterey,2016,June,06/01/2016,60000000,N,13600,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,Monterey,2016,July,07/01/2016,60000000,N,13600,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,Monterey,2016,August,08/01/2016,60000000,N,13700,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,Monterey,2016,September,09/01/2016,60000000,N,13500,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,Monterey,2016,October,10/01/2016,60000000,N,13500,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,Monterey,2016,November,11/01/2016,60000000,N,13500,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,Monterey,2016,December,12/01/2016,60000000,N,13200,professional and business services,6053,53,Monterey,Urban,Central Coast,22
County,San Benito,2016,January,01/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Benito,2016,February,02/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Benito,2016,March,03/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Benito,2016,April,04/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Benito,2016,May,05/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Benito,2016,June,06/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Benito,2016,July,07/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Benito,2016,August,08/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Benito,2016,September,09/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Benito,2016,October,10/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Benito,2016,November,11/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Benito,2016,December,12/01/2016,60000000,N,1100,professional and business services,6069,69,San Benito,Rural,Central Coast,22
County,San Luis Obispo,2016,January,01/01/2016,60000000,N,10300,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,San Luis Obispo,2016,February,02/01/2016,60000000,N,10300,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,San Luis Obispo,2016,March,03/01/2016,60000000,N,10300,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,San Luis Obispo,2016,April,04/01/2016,60000000,N,10600,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,San Luis Obispo,2016,May,05/01/2016,60000000,N,10500,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,San Luis Obispo,2016,June,06/01/2016,60000000,N,10500,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,San Luis Obispo,2016,July,07/01/2016,60000000,N,10600,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,San Luis Obispo,2016,August,08/01/2016,60000000,N,10700,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,San Luis Obispo,2016,September,09/01/2016,60000000,N,10500,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,San Luis Obispo,2016,October,10/01/2016,60000000,N,10500,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,San Luis Obispo,2016,November,11/01/2016,60000000,N,10500,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,San Luis Obispo,2016,December,12/01/2016,60000000,N,10400,professional and business services,6079,79,San Luis Obispo,Rural,Central Coast,22
County,Ventura,2016,January,01/01/2016,60000000,N,40200,professional and business services,6111,111,Ventura,Urban,Central Coast,22
County,Ventura,2016,February,02/01/2016,60000000,N,40600,professional and business services,6111,111,Ventura,Urban,Central Coast,22
County,Ventura,2016,March,03/01/2016,60000000,N,40700,professional and business services,6111,111,Ventura,Urban,Central Coast,22
County,Ventura,2016,April,04/01/2016,60000000,N,41000,professional and business services,6111,111,Ventura,Urban,Central Coast,22
County,Ventura,2016,May,05/01/2016,60000000,N,40900,professional and business services,6111,111,Ventura,Urban,Central Coast,22
County,Ventura,2016,June,06/01/2016,60000000,N,41000,professional and business services,6111,111,Ventura,Urban,Central Coast,22
