Industry,Date,County,High Wage Count,Employment Count,Cost of Living
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1890,19500.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1929,19900.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1929,19900.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1890,19500.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1890,19500.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1929,19900.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1929,19900.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1027,10600.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1027,10600.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1648,17000.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1648,17000.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1929,19900.0,72636
construction the cleaning of buildings and dwellings is incidental during construction and immediately after construction,2015-12-01,Los Angeles,1929,19900.0,72636
couriers and messengers,2015-01-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-01-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-01-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-01-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-01-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-01-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-02-01,Los Angeles,2732,22500.0,72636
couriers and messengers,2015-02-01,Los Angeles,2732,22500.0,72636
couriers and messengers,2015-02-01,Los Angeles,2732,22500.0,72636
couriers and messengers,2015-02-01,Los Angeles,2732,22500.0,72636
couriers and messengers,2015-02-01,Los Angeles,2732,22500.0,72636
couriers and messengers,2015-02-01,Los Angeles,2732,22500.0,72636
couriers and messengers,2015-03-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-03-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-03-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-03-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-03-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-03-01,Los Angeles,2756,22700.0,72636
couriers and messengers,2015-04-01,Los Angeles,2538,20900.0,72636
couriers and messengers,2015-04-01,Los Angeles,2538,20900.0,72636
couriers and messengers,2015-04-01,Los Angeles,2538,20900.0,72636
couriers and messengers,2015-04-01,Los Angeles,2538,20900.0,72636
couriers and messengers,2015-04-01,Los Angeles,2538,20900.0,72636
couriers and messengers,2015-04-01,Los Angeles,2538,20900.0,72636
couriers and messengers,2015-05-01,Los Angeles,2562,21100.0,72636
couriers and messengers,2015-05-01,Los Angeles,2562,21100.0,72636
couriers and messengers,2015-05-01,Los Angeles,2562,21100.0,72636
couriers and messengers,2015-05-01,Los Angeles,2562,21100.0,72636
couriers and messengers,2015-05-01,Los Angeles,2562,21100.0,72636
couriers and messengers,2015-05-01,Los Angeles,2562,21100.0,72636
couriers and messengers,2015-06-01,Los Angeles,2598,21400.0,72636
couriers and messengers,2015-06-01,Los Angeles,2598,21400.0,72636
couriers and messengers,2015-06-01,Los Angeles,2598,21400.0,72636
couriers and messengers,2015-06-01,Los Angeles,2598,21400.0,72636
couriers and messengers,2015-06-01,Los Angeles,2598,21400.0,72636
couriers and messengers,2015-06-01,Los Angeles,2598,21400.0,72636
couriers and messengers,2015-07-01,Los Angeles,2623,21600.0,72636
couriers and messengers,2015-07-01,Los Angeles,2623,21600.0,72636
couriers and messengers,2015-07-01,Los Angeles,2623,21600.0,72636
couriers and messengers,2015-07-01,Los Angeles,2623,21600.0,72636
couriers and messengers,2015-07-01,Los Angeles,2623,21600.0,72636
couriers and messengers,2015-07-01,Los Angeles,2623,21600.0,72636
couriers and messengers,2015-08-01,Los Angeles,2610,21500.0,72636
couriers and messengers,2015-08-01,Los Angeles,2610,21500.0,72636
couriers and messengers,2015-08-01,Los Angeles,2610,21500.0,72636
couriers and messengers,2015-08-01,Los Angeles,2610,21500.0,72636
couriers and messengers,2015-08-01,Los Angeles,2610,21500.0,72636
couriers and messengers,2015-08-01,Los Angeles,2610,21500.0,72636
couriers and messengers,2015-09-01,Los Angeles,2744,22600.0,72636
couriers and messengers,2015-09-01,Los Angeles,2744,22600.0,72636
couriers and messengers,2015-09-01,Los Angeles,2744,22600.0,72636
couriers and messengers,2015-09-01,Los Angeles,2744,22600.0,72636
couriers and messengers,2015-09-01,Los Angeles,2744,22600.0,72636
couriers and messengers,2015-09-01,Los Angeles,2744,22600.0,72636
couriers and messengers,2015-10-01,Los Angeles,2780,22900.0,72636
couriers and messengers,2015-10-01,Los Angeles,2780,22900.0,72636
couriers and messengers,2015-10-01,Los Angeles,2780,22900.0,72636
couriers and messengers,2015-10-01,Los Angeles,2780,22900.0,72636
couriers and messengers,2015-10-01,Los Angeles,2780,22900.0,72636
couriers and messengers,2015-10-01,Los Angeles,2780,22900.0,72636
couriers and messengers,2015-11-01,Los Angeles,2987,24600.0,72636
couriers and messengers,2015-11-01,Los Angeles,2987,24600.0,72636
couriers and messengers,2015-11-01,Los Angeles,2987,24600.0,72636
couriers and messengers,2015-11-01,Los Angeles,2987,24600.0,72636
couriers and messengers,2015-11-01,Los Angeles,2987,24600.0,72636
couriers and messengers,2015-11-01,Los Angeles,2987,24600.0,72636
couriers and messengers,2015-12-01,Los Angeles,3339,27500.0,72636
couriers and messengers,2015-12-01,Los Angeles,3339,27500.0,72636
couriers and messengers,2015-12-01,Los Angeles,3339,27500.0,72636
couriers and messengers,2015-12-01,Los Angeles,3339,27500.0,72636
couriers and messengers,2015-12-01,Los Angeles,3339,27500.0,72636
couriers and messengers,2015-12-01,Los Angeles,3339,27500.0,72636
crop production,2015-01-01,Los Angeles,342,5000.0,72636
crop production,2015-01-01,Los Angeles,342,5000.0,72636
crop production,2015-02-01,Los Angeles,362,5300.0,72636
crop production,2015-02-01,Los Angeles,362,5300.0,72636
crop production,2015-03-01,Los Angeles,376,5500.0,72636
crop production,2015-03-01,Los Angeles,376,5500.0,72636
crop production,2015-04-01,Los Angeles,362,5300.0,72636
crop production,2015-04-01,Los Angeles,362,5300.0,72636
crop production,2015-05-01,Los Angeles,362,5300.0,72636
crop production,2015-05-01,Los Angeles,362,5300.0,72636
crop production,2015-06-01,Los Angeles,355,5200.0,72636
crop production,2015-06-01,Los Angeles,355,5200.0,72636
crop production,2015-07-01,Los Angeles,348,5100.0,72636
crop production,2015-07-01,Los Angeles,348,5100.0,72636
crop production,2015-08-01,Los Angeles,335,4900.0,72636
crop production,2015-08-01,Los Angeles,335,4900.0,72636
crop production,2015-09-01,Los Angeles,328,4800.0,72636
crop production,2015-09-01,Los Angeles,328,4800.0,72636
crop production,2015-10-01,Los Angeles,314,4600.0,72636
crop production,2015-10-01,Los Angeles,314,4600.0,72636
crop production,2015-11-01,Los Angeles,294,4300.0,72636
crop production,2015-11-01,Los Angeles,294,4300.0,72636
crop production,2015-12-01,Los Angeles,307,4500.0,72636
crop production,2015-12-01,Los Angeles,307,4500.0,72636
dairy products,2015-01-01,Los Angeles,833,4700.0,72636
dairy products,2015-01-01,Los Angeles,833,4700.0,72636
dairy products,2015-02-01,Los Angeles,833,4700.0,72636
dairy products,2015-02-01,Los Angeles,833,4700.0,72636
dairy products,2015-03-01,Los Angeles,851,4800.0,72636
dairy products,2015-03-01,Los Angeles,851,4800.0,72636
dairy products,2015-04-01,Los Angeles,833,4700.0,72636
dairy products,2015-04-01,Los Angeles,833,4700.0,72636
dairy products,2015-05-01,Los Angeles,833,4700.0,72636
dairy products,2015-05-01,Los Angeles,833,4700.0,72636
dairy products,2015-06-01,Los Angeles,833,4700.0,72636
dairy products,2015-06-01,Los Angeles,833,4700.0,72636
dairy products,2015-07-01,Los Angeles,833,4700.0,72636
dairy products,2015-07-01,Los Angeles,833,4700.0,72636
dairy products,2015-08-01,Los Angeles,833,4700.0,72636
dairy products,2015-08-01,Los Angeles,833,4700.0,72636
dairy products,2015-09-01,Los Angeles,851,4800.0,72636
dairy products,2015-09-01,Los Angeles,851,4800.0,72636
dairy products,2015-10-01,Los Angeles,851,4800.0,72636
dairy products,2015-10-01,Los Angeles,851,4800.0,72636
dairy products,2015-11-01,Los Angeles,833,4700.0,72636
dairy products,2015-11-01,Los Angeles,833,4700.0,72636
dairy products,2015-12-01,Los Angeles,833,4700.0,72636
dairy products,2015-12-01,Los Angeles,833,4700.0,72636
data processing hosting and related services,2015-01-01,Los Angeles,1510,6300.0,72636
data processing hosting and related services,2015-01-01,Los Angeles,1510,6300.0,72636
data processing hosting and related services,2015-02-01,Los Angeles,1534,6400.0,72636
data processing hosting and related services,2015-02-01,Los Angeles,1534,6400.0,72636
data processing hosting and related services,2015-03-01,Los Angeles,1534,6400.0,72636
data processing hosting and related services,2015-03-01,Los Angeles,1534,6400.0,72636
data processing hosting and related services,2015-04-01,Los Angeles,1582,6600.0,72636
data processing hosting and related services,2015-04-01,Los Angeles,1582,6600.0,72636
data processing hosting and related services,2015-05-01,Los Angeles,1606,6700.0,72636
data processing hosting and related services,2015-05-01,Los Angeles,1606,6700.0,72636
data processing hosting and related services,2015-06-01,Los Angeles,1606,6700.0,72636
data processing hosting and related services,2015-06-01,Los Angeles,1606,6700.0,72636
data processing hosting and related services,2015-07-01,Los Angeles,1630,6800.0,72636
data processing hosting and related services,2015-07-01,Los Angeles,1630,6800.0,72636
data processing hosting and related services,2015-08-01,Los Angeles,1630,6800.0,72636
data processing hosting and related services,2015-08-01,Los Angeles,1630,6800.0,72636
data processing hosting and related services,2015-09-01,Los Angeles,1630,6800.0,72636
data processing hosting and related services,2015-09-01,Los Angeles,1630,6800.0,72636
data processing hosting and related services,2015-10-01,Los Angeles,1654,6900.0,72636
data processing hosting and related services,2015-10-01,Los Angeles,1654,6900.0,72636
data processing hosting and related services,2015-11-01,Los Angeles,1654,6900.0,72636
data processing hosting and related services,2015-11-01,Los Angeles,1654,6900.0,72636
data processing hosting and related services,2015-12-01,Los Angeles,1630,6800.0,72636
data processing hosting and related services,2015-12-01,Los Angeles,1630,6800.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-01-01,Los Angeles,1516,9300.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-01-01,Los Angeles,1516,9300.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-02-01,Los Angeles,1516,9300.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-02-01,Los Angeles,1516,9300.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-03-01,Los Angeles,1516,9300.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-03-01,Los Angeles,1516,9300.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-04-01,Los Angeles,1516,9300.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-04-01,Los Angeles,1516,9300.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-05-01,Los Angeles,1532,9400.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-05-01,Los Angeles,1532,9400.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-06-01,Los Angeles,1532,9400.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-06-01,Los Angeles,1532,9400.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-07-01,Los Angeles,1532,9400.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-07-01,Los Angeles,1532,9400.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-08-01,Los Angeles,1532,9400.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-08-01,Los Angeles,1532,9400.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-09-01,Los Angeles,1532,9400.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-09-01,Los Angeles,1532,9400.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-10-01,Los Angeles,1548,9500.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-10-01,Los Angeles,1548,9500.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-11-01,Los Angeles,1548,9500.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-11-01,Los Angeles,1548,9500.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-12-01,Los Angeles,1548,9500.0,72636
electric lighting and electrical equipment manufacturing and other electrical component manufacturing nec,2015-12-01,Los Angeles,1548,9500.0,72636
electronics stores,2015-01-01,Los Angeles,1365,17700.0,72636
electronics stores,2015-01-01,Los Angeles,1365,17700.0,72636
electronics stores,2015-02-01,Los Angeles,1326,17200.0,72636
electronics stores,2015-02-01,Los Angeles,1326,17200.0,72636
electronics stores,2015-03-01,Los Angeles,1318,17100.0,72636
electronics stores,2015-03-01,Los Angeles,1318,17100.0,72636
electronics stores,2015-04-01,Los Angeles,1311,17000.0,72636
electronics stores,2015-04-01,Los Angeles,1311,17000.0,72636
electronics stores,2015-05-01,Los Angeles,1318,17100.0,72636
electronics stores,2015-05-01,Los Angeles,1318,17100.0,72636
electronics stores,2015-06-01,Los Angeles,1326,17200.0,72636
electronics stores,2015-06-01,Los Angeles,1326,17200.0,72636
electronics stores,2015-07-01,Los Angeles,1334,17300.0,72636
electronics stores,2015-07-01,Los Angeles,1334,17300.0,72636
electronics stores,2015-08-01,Los Angeles,1349,17500.0,72636
electronics stores,2015-08-01,Los Angeles,1349,17500.0,72636
electronics stores,2015-09-01,Los Angeles,1357,17600.0,72636
electronics stores,2015-09-01,Los Angeles,1357,17600.0,72636
electronics stores,2015-10-01,Los Angeles,1411,18300.0,72636
electronics stores,2015-10-01,Los Angeles,1411,18300.0,72636
electronics stores,2015-11-01,Los Angeles,1472,19100.0,72636
electronics stores,2015-11-01,Los Angeles,1472,19100.0,72636
electronics stores,2015-12-01,Los Angeles,1488,19300.0,72636
electronics stores,2015-12-01,Los Angeles,1488,19300.0,72636
elementary and secondary schools,2015-01-01,Los Angeles,4343,27600.0,72636
elementary and secondary schools,2015-01-01,Los Angeles,4343,27600.0,72636
elementary and secondary schools,2015-01-01,Los Angeles,4343,27600.0,72636
elementary and secondary schools,2015-01-01,Los Angeles,4343,27600.0,72636
elementary and secondary schools,2015-01-01,Los Angeles,4343,27600.0,72636
elementary and secondary schools,2015-01-01,Los Angeles,4343,27600.0,72636
elementary and secondary schools,2015-02-01,Los Angeles,4437,28200.0,72636
elementary and secondary schools,2015-02-01,Los Angeles,4437,28200.0,72636
elementary and secondary schools,2015-02-01,Los Angeles,4437,28200.0,72636
elementary and secondary schools,2015-02-01,Los Angeles,4437,28200.0,72636
elementary and secondary schools,2015-02-01,Los Angeles,4437,28200.0,72636
elementary and secondary schools,2015-02-01,Los Angeles,4437,28200.0,72636
elementary and secondary schools,2015-03-01,Los Angeles,4405,28000.0,72636
elementary and secondary schools,2015-03-01,Los Angeles,4405,28000.0,72636
elementary and secondary schools,2015-03-01,Los Angeles,4405,28000.0,72636
elementary and secondary schools,2015-03-01,Los Angeles,4405,28000.0,72636
elementary and secondary schools,2015-03-01,Los Angeles,4405,28000.0,72636
elementary and secondary schools,2015-03-01,Los Angeles,4405,28000.0,72636
elementary and secondary schools,2015-04-01,Los Angeles,4327,27500.0,72636
elementary and secondary schools,2015-04-01,Los Angeles,4327,27500.0,72636
elementary and secondary schools,2015-04-01,Los Angeles,4327,27500.0,72636
elementary and secondary schools,2015-04-01,Los Angeles,4327,27500.0,72636
elementary and secondary schools,2015-04-01,Los Angeles,4327,27500.0,72636
elementary and secondary schools,2015-04-01,Los Angeles,4327,27500.0,72636
elementary and secondary schools,2015-05-01,Los Angeles,4374,27800.0,72636
elementary and secondary schools,2015-05-01,Los Angeles,4374,27800.0,72636
elementary and secondary schools,2015-05-01,Los Angeles,4374,27800.0,72636
elementary and secondary schools,2015-05-01,Los Angeles,4374,27800.0,72636
elementary and secondary schools,2015-05-01,Los Angeles,4374,27800.0,72636
elementary and secondary schools,2015-05-01,Los Angeles,4374,27800.0,72636
elementary and secondary schools,2015-06-01,Los Angeles,4232,26900.0,72636
elementary and secondary schools,2015-06-01,Los Angeles,4232,26900.0,72636
elementary and secondary schools,2015-06-01,Los Angeles,4232,26900.0,72636
elementary and secondary schools,2015-06-01,Los Angeles,4232,26900.0,72636
elementary and secondary schools,2015-06-01,Los Angeles,4232,26900.0,72636
elementary and secondary schools,2015-06-01,Los Angeles,4232,26900.0,72636
elementary and secondary schools,2015-07-01,Los Angeles,3933,25000.0,72636
elementary and secondary schools,2015-07-01,Los Angeles,3933,25000.0,72636
elementary and secondary schools,2015-07-01,Los Angeles,3933,25000.0,72636
elementary and secondary schools,2015-07-01,Los Angeles,3933,25000.0,72636
elementary and secondary schools,2015-07-01,Los Angeles,3933,25000.0,72636
elementary and secondary schools,2015-07-01,Los Angeles,3933,25000.0,72636
elementary and secondary schools,2015-08-01,Los Angeles,3949,25100.0,72636
elementary and secondary schools,2015-08-01,Los Angeles,3949,25100.0,72636
elementary and secondary schools,2015-08-01,Los Angeles,3949,25100.0,72636
elementary and secondary schools,2015-08-01,Los Angeles,3949,25100.0,72636
elementary and secondary schools,2015-08-01,Los Angeles,3949,25100.0,72636
elementary and secondary schools,2015-08-01,Los Angeles,3949,25100.0,72636
elementary and secondary schools,2015-09-01,Los Angeles,4295,27300.0,72636
elementary and secondary schools,2015-09-01,Los Angeles,4295,27300.0,72636
elementary and secondary schools,2015-09-01,Los Angeles,4295,27300.0,72636
elementary and secondary schools,2015-09-01,Los Angeles,4295,27300.0,72636
elementary and secondary schools,2015-09-01,Los Angeles,4295,27300.0,72636
elementary and secondary schools,2015-09-01,Los Angeles,4295,27300.0,72636
elementary and secondary schools,2015-10-01,Los Angeles,4421,28100.0,72636
elementary and secondary schools,2015-10-01,Los Angeles,4421,28100.0,72636
elementary and secondary schools,2015-10-01,Los Angeles,4421,28100.0,72636
elementary and secondary schools,2015-10-01,Los Angeles,4421,28100.0,72636
elementary and secondary schools,2015-10-01,Los Angeles,4421,28100.0,72636
elementary and secondary schools,2015-10-01,Los Angeles,4421,28100.0,72636
elementary and secondary schools,2015-11-01,Los Angeles,4453,28300.0,72636
elementary and secondary schools,2015-11-01,Los Angeles,4453,28300.0,72636
elementary and secondary schools,2015-11-01,Los Angeles,4453,28300.0,72636
elementary and secondary schools,2015-11-01,Los Angeles,4453,28300.0,72636
elementary and secondary schools,2015-11-01,Los Angeles,4453,28300.0,72636
elementary and secondary schools,2015-11-01,Los Angeles,4453,28300.0,72636
elementary and secondary schools,2015-12-01,Los Angeles,4437,28200.0,72636
elementary and secondary schools,2015-12-01,Los Angeles,4437,28200.0,72636
elementary and secondary schools,2015-12-01,Los Angeles,4437,28200.0,72636
elementary and secondary schools,2015-12-01,Los Angeles,4437,28200.0,72636
elementary and secondary schools,2015-12-01,Los Angeles,4437,28200.0,72636
elementary and secondary schools,2015-12-01,Los Angeles,4437,28200.0,72636
employment services,2015-01-01,Los Angeles,7217,97300.0,72636
employment services,2015-01-01,Los Angeles,7217,97300.0,72636
employment services,2015-02-01,Los Angeles,7277,98100.0,72636
employment services,2015-02-01,Los Angeles,7277,98100.0,72636
employment services,2015-03-01,Los Angeles,7433,100200.0,72636
employment services,2015-03-01,Los Angeles,7433,100200.0,72636
employment services,2015-04-01,Los Angeles,7329,98800.0,72636
employment services,2015-04-01,Los Angeles,7329,98800.0,72636
employment services,2015-05-01,Los Angeles,7462,100600.0,72636
employment services,2015-05-01,Los Angeles,7462,100600.0,72636
employment services,2015-06-01,Los Angeles,7499,101100.0,72636
employment services,2015-06-01,Los Angeles,7499,101100.0,72636
employment services,2015-07-01,Los Angeles,7522,101400.0,72636
employment services,2015-07-01,Los Angeles,7522,101400.0,72636
employment services,2015-08-01,Los Angeles,7722,104100.0,72636
employment services,2015-08-01,Los Angeles,7722,104100.0,72636
employment services,2015-09-01,Los Angeles,7885,106300.0,72636
employment services,2015-09-01,Los Angeles,7885,106300.0,72636
employment services,2015-10-01,Los Angeles,8338,112400.0,72636
employment services,2015-10-01,Los Angeles,8338,112400.0,72636
employment services,2015-11-01,Los Angeles,8308,112000.0,72636
employment services,2015-11-01,Los Angeles,8308,112000.0,72636
employment services,2015-12-01,Los Angeles,8323,112200.0,72636
employment services,2015-12-01,Los Angeles,8323,112200.0,72636
fabric mills except knitting mills,2015-01-01,Los Angeles,172,6300.0,72636
fabric mills except knitting mills,2015-01-01,Los Angeles,172,6300.0,72636
fabric mills except knitting mills,2015-02-01,Los Angeles,172,6300.0,72636
fabric mills except knitting mills,2015-02-01,Los Angeles,172,6300.0,72636
fabric mills except knitting mills,2015-03-01,Los Angeles,175,6400.0,72636
fabric mills except knitting mills,2015-03-01,Los Angeles,175,6400.0,72636
fabric mills except knitting mills,2015-04-01,Los Angeles,175,6400.0,72636
fabric mills except knitting mills,2015-04-01,Los Angeles,175,6400.0,72636
fabric mills except knitting mills,2015-05-01,Los Angeles,175,6400.0,72636
fabric mills except knitting mills,2015-05-01,Los Angeles,175,6400.0,72636
fabric mills except knitting mills,2015-06-01,Los Angeles,175,6400.0,72636
fabric mills except knitting mills,2015-06-01,Los Angeles,175,6400.0,72636
fabric mills except knitting mills,2015-07-01,Los Angeles,169,6200.0,72636
fabric mills except knitting mills,2015-07-01,Los Angeles,169,6200.0,72636
fabric mills except knitting mills,2015-08-01,Los Angeles,166,6100.0,72636
fabric mills except knitting mills,2015-08-01,Los Angeles,166,6100.0,72636
fabric mills except knitting mills,2015-09-01,Los Angeles,166,6100.0,72636
fabric mills except knitting mills,2015-09-01,Los Angeles,166,6100.0,72636
fabric mills except knitting mills,2015-10-01,Los Angeles,161,5900.0,72636
fabric mills except knitting mills,2015-10-01,Los Angeles,161,5900.0,72636
fabric mills except knitting mills,2015-11-01,Los Angeles,161,5900.0,72636
fabric mills except knitting mills,2015-11-01,Los Angeles,161,5900.0,72636
fabric mills except knitting mills,2015-12-01,Los Angeles,161,5900.0,72636
fabric mills except knitting mills,2015-12-01,Los Angeles,161,5900.0,72636
furniture and related products manufacturing,2015-01-01,Los Angeles,376,9600.0,72636
furniture and related products manufacturing,2015-01-01,Los Angeles,376,9600.0,72636
furniture and related products manufacturing,2015-01-01,Los Angeles,376,9600.0,72636
furniture and related products manufacturing,2015-01-01,Los Angeles,376,9600.0,72636
furniture and related products manufacturing,2015-02-01,Los Angeles,380,9700.0,72636
furniture and related products manufacturing,2015-02-01,Los Angeles,380,9700.0,72636
furniture and related products manufacturing,2015-02-01,Los Angeles,380,9700.0,72636
furniture and related products manufacturing,2015-02-01,Los Angeles,380,9700.0,72636
furniture and related products manufacturing,2015-03-01,Los Angeles,376,9600.0,72636
furniture and related products manufacturing,2015-03-01,Los Angeles,376,9600.0,72636
furniture and related products manufacturing,2015-03-01,Los Angeles,376,9600.0,72636
furniture and related products manufacturing,2015-03-01,Los Angeles,376,9600.0,72636
furniture and related products manufacturing,2015-04-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-04-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-04-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-04-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-05-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-05-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-05-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-05-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-06-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-06-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-06-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-06-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-07-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-07-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-07-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-07-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-08-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-08-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-08-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-08-01,Los Angeles,384,9800.0,72636
furniture and related products manufacturing,2015-09-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-09-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-09-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-09-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-10-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-10-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-10-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-10-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-11-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-11-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-11-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-11-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-12-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-12-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-12-01,Los Angeles,388,9900.0,72636
furniture and related products manufacturing,2015-12-01,Los Angeles,388,9900.0,72636
gasoline stations,2015-01-01,Los Angeles,138,11400.0,72636
gasoline stations,2015-01-01,Los Angeles,138,11400.0,72636
gasoline stations,2015-02-01,Los Angeles,138,11400.0,72636
gasoline stations,2015-02-01,Los Angeles,138,11400.0,72636
gasoline stations,2015-03-01,Los Angeles,138,11400.0,72636
gasoline stations,2015-03-01,Los Angeles,138,11400.0,72636
gasoline stations,2015-04-01,Los Angeles,135,11100.0,72636
gasoline stations,2015-04-01,Los Angeles,135,11100.0,72636
gasoline stations,2015-05-01,Los Angeles,133,11000.0,72636
gasoline stations,2015-05-01,Los Angeles,133,11000.0,72636
gasoline stations,2015-06-01,Los Angeles,135,11100.0,72636
gasoline stations,2015-06-01,Los Angeles,135,11100.0,72636
gasoline stations,2015-07-01,Los Angeles,135,11100.0,72636
gasoline stations,2015-07-01,Los Angeles,135,11100.0,72636
gasoline stations,2015-08-01,Los Angeles,136,11200.0,72636
gasoline stations,2015-08-01,Los Angeles,136,11200.0,72636
gasoline stations,2015-09-01,Los Angeles,136,11200.0,72636
gasoline stations,2015-09-01,Los Angeles,136,11200.0,72636
gasoline stations,2015-10-01,Los Angeles,135,11100.0,72636
gasoline stations,2015-10-01,Los Angeles,135,11100.0,72636
gasoline stations,2015-11-01,Los Angeles,135,11100.0,72636
gasoline stations,2015-11-01,Los Angeles,135,11100.0,72636
gasoline stations,2015-12-01,Los Angeles,135,11100.0,72636
gasoline stations,2015-12-01,Los Angeles,135,11100.0,72636
